No.:Package:StarlingX Package:Yocto Package:Yocto Package Version:meta-starlingX:Version:Arm Support:Comments
3:alsa-lib:alsa-lib-1.1.6-2.el7.x86_64.rpm:alsa-lib:1.1.6:stx-none:stx-none::
4:ansible:ansible-2.7.5-1.el7.ans.noarch.rpm:python-ansible:2.3.1.0:stx-none:stx-none::
5:apr:apr-1.4.8-3.el7_4.1.x86_64.rpm:apr:1.6.3:stx-none:stx-none::
6:apr-util:apr-util-1.5.2-6.el7.x86_64.rpm:apr-util:1.6.1:stx-none:stx-none::
9:augeas-libs:augeas-libs-1.4.0-6.el7.x86_64.rpm:augeas:1.10.1:stx-none:stx-none::
10:authconfig:authconfig-6.2.8-30.el7.x86_64.rpm:none::stx-none:stx-none::
13:basesystem:basesystem-10.0-7.el7.centos.noarch.rpm:none::stx-none:stx-none:No:
19:biosdevname:biosdevname-0.7.3-1.el7.x86_64.rpm:none::stx-none:stx-none:No:
21:bootswatch:bootswatch-common-3.3.7.0-1.el7.noarch.rpm,bootswatch-fonts-3.3.7.0-1.el7.noarch.rpm:none::stx-none:stx-none::
24:build-info:build-info-1.0-4.tis.x86_64.rpm:none::stx-none:stx-none::
27:c-ares:c-ares-1.10.0-3.el7.x86_64.rpm:c-ares:1.14.0+gitrX:stx-none:stx-none::
28:celt051:celt051-0.5.1.3-8.el7.x86_64.rpm:celt051:0.5.1.3:stx-none:stx-none::
31:centos-release-config:centos-release-config-1.0-1.tis.noarch.rpm:none::stx-none:stx-none::Not Need
33:ceph-manager:ceph-manager-1.0-5.tis.x86_64.rpm:none::stx-none:stx-none::
35:cgcs-patch-agent:cgcs-patch-agent-1.0-27.tis.x86_64.rpm:none::stx-none:stx-none::
36:cgcs-patch-controller:cgcs-patch-controller-1.0-27.tis.x86_64.rpm:none::stx-none:stx-none::
38:cgts-client:cgts-client-1.0-67.tis.x86_64.rpm:none::stx-none:stx-none::
42:cloud-provider-openstack:cloud-provider-openstack-1.13.1-1.tis.0.x86_64.rpm:none::stx-none:stx-none::
44:collectd-extensions:collectd-extensions-1.0-0.tis.12.x86_64.rpm:none::stx-none:stx-none::
45:collector:collector-1.0-27.tis.x86_64.rpm:none::stx-none:stx-none::
47:config-gate-worker:config-gate-worker-1.0-0.tis.x86_64.rpm:none::stx-none:stx-none::
49:containerd.io:containerd.io-1.2.5-3.1.el7.x86_64.rpm:none::stx-none:stx-none::
51:container-selinux:container-selinux-2.74-1.el7.noarch.rpm:none::stx-none:stx-none::
58:crontabs:crontabs-1.11-6.20121102git.el7.noarch.rpm:none::stx-none:stx-none::
60:cups-libs:cups-libs-1.6.3-35.el7.x86_64.rpm:cups:2.2.8:stx-none:stx-none::
62:cyrus-sasl:cyrus-sasl-2.1.26-23.el7.x86_64.rpm,cyrus-sasl-gssapi-2.1.26-23.el7.x86_64.rpm,cyrus-sasl-lib-2.1.26-23.el7.x86_64.rpm:cyrus-sasl:2.1.27:stx-none:stx-none::
64:dbus-glib:dbus-glib-0.100-7.el7.x86_64.rpm:dbus-glib:0.11:stx-none:stx-none::
66:deltarpm:deltarpm-3.6-3.el7.x86_64.rpm:none::stx-none:stx-none::
67:device-mapper:device-mapper-1.02.146-4.el7.x86_64.rpm,device-mapper-event-1.02.146-4.el7.x86_64.rpm,device-mapper-event-libs-1.02.146-4.el7.x86_64.rpm,device-mapper-libs-1.02.146-4.el7.x86_64.rpm:none::stx-none:stx-none::
73:distributedcloud-client-dcmanagerclient:distributedcloud-client-dcmanagerclient-1.0.0-1.tis.19.noarch.rpm:none::stx-none:stx-none::
74:distributedcloud-dcdbsync:distributedcloud-dcdbsync-1.0.0-1.tis.66.noarch.rpm:none::stx-none:stx-none::
75:distributedcloud-dcmanager:distributedcloud-dcmanager-1.0.0-1.tis.66.noarch.rpm:none::stx-none:stx-none::
76:distributedcloud-dcorch:distributedcloud-dcorch-1.0.0-1.tis.66.noarch.rpm:none::stx-none:stx-none::
83:docker-forward-journald:docker-forward-journald-1.10.3-44.el7.centos.x86_64.rpm:none::stx-none:stx-none::
85:dpkg:dpkg-1.18.24-0.tis.1.x86_64.rpm:dpkg:1.18.24:stx-none:stx-none::
